OrderID,CustomerID,ProductID,OrderDate,Sales,Profit
O032698,C03244,P01470,2022-12-12,539,282
O032699,C02964,P01922,2024-02-01,2331,353
O032700,C08835,P01468,2022-04-04,4789,11
O032701,C01476,P00238,2023-09-12,828,347
O032702,C01298,P00199,2022-04-25,773,1212
O032703,C03276,P01782,2023-02-22,99,-449
O032704,C04111,P01430,2023-06-20,404,766
O032705,C00127,P01282,2023-05-04,424,468
O032706,C06430,P00442,2022-04-04,4565,-220
O032707,C05019,P01414,2022-02-24,331,235
O032708,C02930,P00966,2024-04-22,4651,-325
O032709,C08048,P00423,2023-01-28,1397,297
O032710,C01359,P01144,2023-02-18,1967,1218
O032711,C07026,P00396,2023-02-20,2203,809
O032712,C03059,P00466,2024-02-02,193,295
O032713,C06449,P00655,2023-04-03,3669,-79
O032714,C09210,P00769,2023-06-03,4331,1369
O032715,C07257,P01695,2022-07-21,1384,463
O032716,C05927,P01116,2023-04-01,1308,392
O032717,C02201,P01508,2023-08-24,738,1351
O032718,C08586,P00828,2022-06-28,4119,433
O032719,C03019,P00513,2023-04-05,3384,1093
O032720,C01721,P01595,2023-05-06,4272,1197
O032721,C01453,P01623,2024-05-11,2929,-322
O032722,C01158,P01466,2022-08-21,2252,780
O032723,C08617,P00057,2023-07-21,2644,456
O032724,C07457,P00427,2022-06-27,4706,-104
O032725,C04812,P01270,2023-11-02,3152,643
O032726,C01524,P01810,2023-11-29,1719,386
O032727,C00827,P01625,2024-03-30,4500,-340
O032728,C03834,P01749,2023-05-01,1104,-409
O032729,C05754,P00930,2023-05-30,1246,-288
O032730,C01137,P01384,2022-10-29,2363,736
O032731,C06431,P01657,2023-06-14,2931,-372
O032732,C06255,P00320,2022-06-08,176,1074
O032733,C02099,P01236,2023-02-10,1956,1238
O032734,C08264,P00479,2023-03-05,4484,1096
O032735,C09291,P00901,2022-12-19,1204,90
O032736,C08279,P01398,2024-09-06,4919,-142
O032737,C05814,P01346,2023-11-04,2751,-470
O032738,C01359,P01375,2022-12-10,2101,862
O032739,C06321,P00691,2022-07-07,851,1264
O032740,C08768,P00459,2023-03-10,2451,985
O032741,C01007,P01309,2022-08-04,647,381
O032742,C07106,P01049,2022-12-26,117,1229
O032743,C05131,P00560,2022-05-14,4402,1168
O032744,C01037,P01556,2024-02-18,2349,-306
O032745,C01405,P00626,2022-10-13,4322,110
O032746,C04725,P01621,2023-07-23,3084,594
O032747,C04993,P01580,2024-05-13,1230,1341
O032748,C09036,P00304,2023-05-18,4635,464
O032749,C05431,P00262,2022-01-14,1610,1255
O032750,C01424,P01181,2023-03-06,3480,1164
O032751,C05836,P01330,2022-05-02,620,-327
O032752,C09835,P01769,2024-01-15,3776,1207
O032753,C07182,P01550,2022-07-02,271,-486
O032754,C06622,P00817,2023-07-27,1095,1337
O032755,C09499,P00239,2024-08-24,1937,1420
O032756,C05656,P00484,2023-08-03,3617,-337
O032757,C08595,P01473,2023-01-19,335,1192
O032758,C05139,P00094,2023-07-20,1180,1011
O032759,C04051,P00966,2023-01-28,1894,-455
O032760,C02082,P01636,2023-09-20,2517,1317
O032761,C08762,P00402,2022-09-10,4555,1062
O032762,C05498,P01193,2023-11-02,823,666
O032763,C04938,P01369,2023-07-07,4792,646
O032764,C05738,P00897,2022-07-04,2662,908
O032765,C05738,P01460,2022-07-17,3532,1405
O032766,C08663,P01483,2023-07-09,372,1146
O032767,C04112,P01610,2022-09-27,3232,279
O032768,C05941,P01573,2023-07-29,3980,1160
O032769,C04927,P00762,2022-10-19,4532,1388
O032770,C08651,P00583,2023-03-14,4963,1244
O032771,C09086,P00567,2022-04-01,231,24
O032772,C00835,P00438,2022-07-10,956,713
O032773,C02275,P00987,2023-01-02,658,482
O032774,C02229,P01992,2022-05-08,2805,668
O032775,C00857,P00074,2022-04-08,213,46
O032776,C01473,P00167,2023-05-22,3413,-385
O032777,C06070,P01447,2024-03-06,1531,-29
O032778,C01853,P01429,2022-08-15,4924,1499
O032779,C04441,P00879,2022-01-30,3927,-272
O032780,C09600,P01283,2022-05-13,2120,-235
O032781,C06818,P00779,2023-08-17,2297,-287
O032782,C04302,P01154,2023-03-01,4306,-196
O032783,C08676,P01918,2022-03-04,2026,589
O032784,C04059,P00883,2022-07-15,2288,299
O032785,C02365,P01829,2023-07-31,1008,483
O032786,C03257,P00767,2023-12-02,2959,632
O032787,C06779,P00758,2024-07-08,593,896
O032788,C04250,P01182,2024-06-25,3702,53
O032789,C05751,P00136,2022-04-28,1366,832
O032790,C02130,P01287,2022-03-20,871,-461
O032791,C09799,P01253,2022-11-03,3660,160
O032792,C00078,P00159,2023-08-07,502,154
O032793,C08941,P01862,2022-07-27,328,570
O032794,C06622,P01375,2022-01-05,1494,954
O032795,C02750,P01224,2023-01-31,257,240
O032796,C07054,P00650,2023-08-14,3282,109
O032797,C03543,P00111,2022-12-09,3055,1108
O032798,C08633,P01337,2022-02-28,1030,692
O032799,C00921,P01247,2024-05-16,2604,-445
O032800,C08071,P01352,2022-03-14,271,1461
O032801,C05335,P01767,2022-02-23,2436,1083
O032802,C07708,P01920,2023-09-26,3548,909
O032803,C07120,P01976,2024-06-20,1964,36
O032804,C02777,P01436,2024-08-23,253,1490
O032805,C02096,P01672,2022-02-09,4027,694
O032806,C09220,P00562,2023-01-29,2428,454
O032807,C03600,P00641,2022-07-19,389,676
O032808,C09564,P00436,2024-01-09,2287,348
O032809,C08155,P01172,2023-05-28,4948,702
O032810,C07014,P00173,2024-06-20,3214,1398
O032811,C06815,P01045,2023-06-07,2676,1450
O032812,C08202,P00707,2023-10-30,616,941
O032813,C03693,P01375,2022-08-24,3500,864
O032814,C04216,P01160,2022-05-10,3638,443
O032815,C06685,P01439,2023-01-26,4720,252
O032816,C09339,P00119,2022-08-03,3377,801
O032817,C08943,P00460,2022-10-31,3575,829
O032818,C02486,P00066,2023-02-13,4583,1201
O032819,C05348,P00323,2023-08-14,1921,938
O032820,C04592,P00436,2024-05-28,3413,1298
O032821,C00830,P00464,2022-10-22,4758,147
O032822,C08341,P01947,2022-01-30,680,-146
O032823,C03947,P00012,2024-01-19,162,1259
O032824,C04822,P00559,2022-08-28,1155,1455
O032825,C07615,P00281,2022-11-17,2516,195
O032826,C01444,P01670,2022-06-06,76,970
O032827,C01756,P01506,2022-04-16,2549,98
O032828,C07250,P01203,2023-03-04,2952,232
O032829,C02301,P00256,2023-01-15,4657,224
O032830,C07068,P00966,2023-12-15,4290,438
O032831,C06206,P01863,2022-05-05,1525,244
O032832,C00250,P01309,2022-07-26,91,193
O032833,C09914,P01031,2024-02-15,586,1284
O032834,C08551,P01796,2023-07-29,2031,-111
O032835,C02131,P01652,2022-03-21,1571,1292
O032836,C00002,P01431,2022-04-01,2010,466
O032837,C09407,P00023,2024-05-26,2178,732
O032838,C09747,P01999,2024-07-06,2980,710
O032839,C08142,P00102,2023-08-25,1942,-140
O032840,C03715,P01619,2024-07-05,4774,357
O032841,C05691,P01229,2023-06-12,4683,961
O032842,C02296,P00501,2022-11-16,3262,524
O032843,C09175,P00339,2022-10-01,3905,770
O032844,C01292,P00313,2023-07-10,1668,-399
O032845,C02246,P01656,2022-10-26,3671,314
O032846,C05962,P00637,2022-10-31,617,1443
O032847,C04669,P00643,2022-04-03,1568,268
O032848,C01963,P00978,2023-03-25,948,1304
O032849,C02580,P01234,2023-07-16,1549,-425
O032850,C09928,P01465,2022-09-22,3068,38
O032851,C09225,P00805,2023-02-05,1039,982
O032852,C03431,P00332,2024-04-21,4025,-462
O032853,C05218,P00184,2022-02-08,4986,-377
O032854,C01236,P01006,2024-02-14,3875,1003
O032855,C07809,P01514,2023-08-23,2219,202
O032856,C09807,P01091,2022-06-08,773,185
O032857,C00386,P00345,2022-06-08,4530,629
O032858,C07935,P01445,2024-06-16,3401,-174
O032859,C06784,P01743,2023-02-10,4091,969
O032860,C07334,P01864,2023-08-20,2729,626
O032861,C02619,P00977,2024-03-06,2122,-92
O032862,C00239,P01366,2023-05-26,3460,987
O032863,C08604,P01449,2023-08-26,2081,-186
O032864,C03782,P01280,2023-09-04,768,-170
O032865,C02344,P01016,2022-09-21,4506,13
O032866,C05152,P00627,2023-05-17,2861,1293
O032867,C01895,P01768,2022-05-24,518,763
O032868,C05922,P01151,2024-04-27,2300,519
O032869,C02418,P00236,2022-04-23,2289,932
O032870,C09701,P01455,2023-01-01,1586,449
O032871,C04786,P00129,2023-04-17,3632,-354
O032872,C08546,P01018,2023-02-11,778,162
O032873,C09009,P00804,2024-03-23,2877,501
O032874,C05458,P01694,2024-07-19,3049,730
O032875,C07532,P01491,2023-04-15,2360,-227
O032876,C02213,P00319,2022-02-27,4149,295
O032877,C07178,P01859,2022-05-04,2068,1317
O032878,C04252,P00025,2023-02-14,3345,461
O032879,C06638,P01742,2023-05-08,4226,-268
O032880,C02819,P00918,2024-09-16,4854,961
O032881,C00364,P01558,2022-01-05,4074,440
O032882,C08609,P01333,2022-09-21,1244,99
O032883,C02690,P00132,2022-08-08,1053,-333
O032884,C06018,P00973,2022-08-05,4772,30
O032885,C02715,P01911,2023-08-31,3228,21
O032886,C02440,P01226,2022-08-06,1638,-9
O032887,C04709,P01834,2022-03-13,4315,-364
O032888,C08581,P00681,2022-01-29,1720,-396
O032889,C08037,P01131,2022-11-06,2682,-290
O032890,C07820,P01069,2022-09-10,2553,1152
O032891,C02981,P00420,2024-06-28,3022,1405
O032892,C06102,P00054,2023-09-25,390,408
O032893,C02119,P01181,2022-06-11,3319,1417
O032894,C05513,P00940,2023-12-11,1088,-314
O032895,C02273,P00291,2023-04-02,441,118
O032896,C08030,P00698,2024-09-22,1595,603
O032897,C04707,P01127,2023-05-28,3167,1114
O032898,C00728,P00814,2024-01-28,3341,-98
O032899,C07251,P00411,2022-03-05,875,221
O032900,C07125,P01128,2023-09-08,4817,105
O032901,C05089,P01142,2024-09-15,3388,1163
O032902,C01747,P01776,2024-04-16,1555,-207
O032903,C02706,P00789,2022-12-07,4200,-167
O032904,C02657,P01074,2022-04-25,4007,678
O032905,C00517,P01878,2022-01-20,645,797
O032906,C04376,P00488,2024-07-06,982,656
O032907,C08460,P01174,2023-08-18,3604,-374
O032908,C02988,P00342,2024-01-16,2361,732
O032909,C06089,P00937,2022-12-25,1248,887
O032910,C03162,P00455,2022-07-26,3983,485
O032911,C07908,P01229,2022-07-23,2694,149
O032912,C06036,P00291,2023-11-12,1614,556
O032913,C07150,P01296,2023-04-23,3695,507
O032914,C03240,P01024,2022-08-16,288,927
O032915,C01256,P00036,2022-02-19,2298,62
O032916,C04493,P01795,2024-01-25,4487,1077
O032917,C05138,P00511,2023-10-19,2603,-340
O032918,C01896,P00540,2022-07-04,1095,1026
O032919,C06256,P00866,2024-08-06,3871,463
O032920,C02305,P01728,2022-10-28,1460,573
O032921,C09849,P00516,2022-06-24,3301,-389
O032922,C05897,P01451,2023-02-25,4029,1137
O032923,C03794,P01074,2024-05-02,3454,1341
O032924,C07283,P00960,2023-07-17,3700,261
O032925,C07947,P01387,2022-08-03,352,898
O032926,C01484,P01252,2022-05-05,2887,-291
O032927,C02495,P01334,2024-09-24,535,1421
O032928,C04301,P00854,2022-05-21,2626,-403
O032929,C08604,P00526,2024-05-14,1956,-242
O032930,C02968,P01570,2024-02-17,2732,1339
O032931,C02469,P00423,2024-03-08,3756,1120
O032932,C08857,P01951,2023-05-11,4045,923
O032933,C08707,P01769,2024-09-25,64,977
O032934,C08350,P01957,2022-04-17,3935,1408
O032935,C02020,P00806,2022-01-23,1936,604
O032936,C03011,P00681,2022-07-25,2179,743
O032937,C05500,P01629,2023-02-08,645,1250
O032938,C04189,P01719,2022-07-17,3871,-289
O032939,C00932,P01814,2022-11-23,2581,743
O032940,C05653,P00991,2024-01-14,3413,1171
O032941,C03427,P01214,2022-09-26,3148,1032
O032942,C02280,P00244,2023-07-24,1534,566
O032943,C07765,P01836,2022-04-11,2932,553
O032944,C06511,P00483,2024-04-10,2533,869
O032945,C07956,P01405,2023-07-28,4021,-37
O032946,C06628,P01353,2023-09-30,4212,-30
O032947,C08073,P01777,2024-06-26,2959,301
O032948,C03289,P00085,2023-04-18,3820,839
O032949,C07155,P01961,2024-07-02,1858,1285
O032950,C02910,P01344,2023-11-23,2950,926
O032951,C02264,P00064,2024-09-11,4790,888
O032952,C04258,P00720,2022-06-07,3872,1445
O032953,C08635,P00750,2022-12-18,1406,358
O032954,C08388,P01066,2023-07-24,2712,-58
O032955,C09394,P00844,2024-01-01,3397,853
O032956,C03311,P01663,2024-07-10,933,554
O032957,C00014,P00908,2023-08-08,4035,11
O032958,C01682,P01914,2022-07-03,3122,511
O032959,C03258,P01338,2023-08-05,565,375
O032960,C06943,P01786,2023-04-11,4611,-387
O032961,C03199,P01124,2023-07-18,1538,980
O032962,C04077,P00640,2023-12-23,3300,1196
O032963,C08174,P01359,2022-05-20,2022,-141
O032964,C08729,P00718,2024-07-09,4238,905
O032965,C03694,P01339,2022-04-27,2280,1293
O032966,C04764,P01865,2023-03-06,3405,928
O032967,C06201,P01539,2023-06-16,4395,-221
O032968,C05696,P00767,2022-09-16,1180,360
O032969,C09216,P01203,2023-07-03,1039,-472
O032970,C05109,P01267,2024-02-06,4527,468
O032971,C01493,P01378,2023-04-13,4163,594
O032972,C09824,P00306,2024-04-07,4509,796
O032973,C07127,P01154,2024-05-14,2802,690
O032974,C05389,P01506,2023-07-13,2508,1440
O032975,C03144,P00578,2024-03-22,544,-449
O032976,C02132,P00748,2022-09-29,4404,887
O032977,C01917,P00741,2022-04-22,2767,-309
O032978,C03969,P00527,2024-02-11,4013,1482
O032979,C08076,P01557,2023-02-28,4675,-141
O032980,C03603,P00014,2023-05-25,1076,-401
O032981,C08473,P01906,2022-11-04,2182,848
O032982,C04167,P00539,2024-08-27,4847,296
O032983,C00204,P01040,2022-07-03,732,97
O032984,C06763,P01393,2023-01-12,1490,-173
O032985,C02710,P01404,2024-06-19,1684,-393
O032986,C08204,P00391,2022-12-20,3633,-84
O032987,C07286,P00942,2023-07-09,2618,769
O032988,C03603,P01416,2023-10-22,3555,209
O032989,C08568,P01057,2023-05-15,3293,-229
O032990,C09116,P00340,2023-05-04,2079,-98
O032991,C04551,P01466,2023-04-13,2806,597
O032992,C05959,P01691,2024-07-08,1704,172
O032993,C01254,P00770,2024-06-09,1885,-177
O032994,C08087,P01655,2024-04-16,3697,46
O032995,C08217,P01632,2023-04-27,1386,268
O032996,C01285,P01128,2023-08-11,2001,763
O032997,C01030,P00064,2023-05-09,3382,894
O032998,C05950,P00799,2023-05-10,1988,-468
O032999,C04376,P01756,2022-04-01,2489,927
O033000,C08336,P00810,2023-02-27,4178,639
O033001,C02144,P00989,2024-03-05,1631,-202
O033002,C07781,P01083,2022-08-18,2552,532
O033003,C01197,P00209,2023-03-19,3485,581
O033004,C01473,P01961,2024-06-25,2352,941
O033005,C04160,P01551,2023-09-29,1323,485
O033006,C05102,P01874,2022-06-24,302,-32
O033007,C08991,P01537,2022-04-23,3809,21
O033008,C06080,P00229,2023-06-18,1699,913
O033009,C02016,P01188,2023-01-01,4970,227
O033010,C01168,P01512,2022-01-12,864,1411
O033011,C01758,P00367,2022-11-10,4329,225
O033012,C06333,P00160,2022-01-05,2462,878
O033013,C09237,P01155,2023-11-07,848,1117
O033014,C04708,P00718,2023-08-02,1600,110
O033015,C07412,P01993,2022-07-15,1166,496
O033016,C01553,P00030,2022-11-10,3780,-297
O033017,C01050,P01395,2023-07-22,2137,355
O033018,C08144,P00425,2023-10-30,4348,56
O033019,C09930,P01509,2022-03-04,3487,1066
O033020,C06103,P01996,2023-06-05,1635,645
O033021,C04298,P01577,2023-03-09,540,975
O033022,C02848,P01095,2023-04-19,4680,-403
O033023,C09783,P01553,2022-06-07,3435,-419
O033024,C03411,P00770,2023-03-10,4216,172
O033025,C05650,P00664,2022-04-07,2162,429
O033026,C04064,P01578,2023-03-18,2178,402
O033027,C02714,P00527,2022-11-07,1466,1340
O033028,C08102,P00353,2023-01-13,3405,279
O033029,C02327,P00914,2024-05-25,1438,1221
O033030,C07025,P01385,2022-04-08,3930,357
O033031,C06704,P00186,2022-11-17,375,528
O033032,C01926,P00736,2023-12-26,1257,-446
O033033,C04569,P01257,2024-06-02,1156,454
O033034,C00847,P00791,2023-12-26,2713,-301
O033035,C07833,P01837,2024-06-30,4479,1051
O033036,C01696,P00545,2023-09-12,1361,906
O033037,C05260,P01038,2022-03-22,4726,-53
O033038,C07776,P00055,2024-07-31,3818,-477
O033039,C08604,P00432,2024-09-05,1826,266
O033040,C07540,P01841,2023-02-19,693,-161
O033041,C00203,P00529,2024-04-14,1010,90
O033042,C07984,P00717,2024-02-16,2172,875
O033043,C06031,P01254,2023-02-14,4428,1061
O033044,C08658,P00421,2023-05-30,1108,1389
O033045,C01734,P01485,2022-07-15,257,369
O033046,C08536,P00911,2024-03-11,1871,243
O033047,C08192,P00550,2022-04-08,4950,255
O033048,C03377,P01164,2022-12-28,754,728
O033049,C00294,P01546,2022-03-09,2881,-254
O033050,C01842,P00948,2022-12-16,1255,291
O033051,C04784,P01622,2022-11-26,4679,-60
O033052,C06933,P01540,2023-07-20,2733,391
O033053,C08995,P00957,2023-12-23,824,-71
O033054,C03545,P00743,2024-02-22,1621,848
O033055,C08517,P01277,2024-05-02,2345,837
O033056,C06529,P00516,2022-07-30,1011,1423
O033057,C05380,P01631,2022-03-15,742,286
O033058,C06281,P00362,2024-03-02,4882,-28
O033059,C06282,P01864,2023-05-23,1119,1118
O033060,C08485,P00095,2024-02-13,4749,1454
O033061,C04723,P00759,2024-08-16,4552,445
O033062,C04721,P01130,2024-06-27,4752,-173
O033063,C02243,P01735,2022-01-22,1025,-392
O033064,C03906,P01976,2023-05-03,4688,337
O033065,C07396,P00943,2023-01-20,4756,-88
O033066,C08036,P01266,2022-11-04,1320,376
O033067,C02225,P00145,2022-05-23,2542,478
O033068,C03523,P01191,2023-06-21,2865,-312
O033069,C03027,P00044,2024-04-04,296,386
O033070,C01883,P01101,2023-08-28,2363,1144
O033071,C02723,P00536,2023-03-01,2112,-489
O033072,C08478,P01158,2024-09-05,1692,703
O033073,C00550,P00054,2023-12-04,3826,1080
O033074,C07482,P00149,2024-03-09,1852,-65
O033075,C04547,P01439,2023-09-12,3029,1191
O033076,C03207,P01970,2023-03-17,301,-395
O033077,C01299,P00949,2024-08-21,4302,-185
O033078,C09573,P01984,2023-05-12,366,272
O033079,C09878,P01102,2022-04-07,4017,-181
O033080,C03514,P00583,2024-09-23,4291,-465
O033081,C00196,P01542,2024-02-28,2848,729
O033082,C06905,P00819,2023-09-19,4010,-25
O033083,C07706,P00162,2022-12-22,1632,449
O033084,C08296,P01380,2024-08-07,145,1035
O033085,C04784,P01582,2024-05-05,2580,1450
O033086,C05712,P00277,2022-08-03,3313,517
O033087,C04272,P01232,2023-01-22,2864,792
O033088,C04841,P00347,2022-09-10,870,1433
O033089,C06500,P00222,2023-08-14,2729,1373
O033090,C09701,P00105,2023-09-05,2202,-224
O033091,C05913,P01278,2023-12-30,3854,1396
O033092,C08132,P00855,2023-06-28,1432,-394
O033093,C09302,P00346,2024-06-29,2122,338
O033094,C06655,P00100,2023-10-21,4171,-112
O033095,C08065,P01460,2022-01-04,1596,1216
O033096,C00290,P01885,2024-03-22,3761,-287
O033097,C07720,P00341,2024-01-23,1887,431
O033098,C08794,P01367,2024-05-10,2891,860
O033099,C07543,P01069,2024-03-04,615,-262
O033100,C08753,P00411,2023-02-22,1419,826
O033101,C05587,P00266,2024-04-20,4501,518
O033102,C07306,P01646,2023-12-30,3477,-190
O033103,C00612,P01273,2024-04-05,2611,703
O033104,C02496,P00650,2023-05-28,1920,127
O033105,C00778,P00735,2023-02-13,3686,-427
O033106,C01150,P00588,2022-01-30,1989,10
O033107,C01651,P00621,2023-12-24,1744,100
O033108,C06205,P00181,2022-11-01,2422,763
O033109,C06644,P00311,2022-02-14,654,-466
O033110,C00633,P01345,2023-09-08,2242,1283
O033111,C08767,P01953,2022-04-22,1937,-299
O033112,C08198,P00772,2023-07-13,188,435
O033113,C03731,P01280,2023-07-13,1631,-340
O033114,C09150,P01543,2022-08-20,289,379
O033115,C05048,P01347,2024-08-15,4203,-300
O033116,C05617,P01521,2024-01-04,1663,1465
O033117,C09112,P01788,2022-01-13,266,12
O033118,C05271,P00588,2023-01-01,3674,1095
O033119,C00910,P01474,2022-11-13,283,633
O033120,C05250,P01872,2023-11-26,3304,1204
O033121,C07876,P01890,2023-07-30,3650,413
O033122,C02142,P01843,2023-02-13,4736,967
O033123,C09118,P00477,2024-07-04,4483,-495
O033124,C09714,P01141,2023-12-07,298,575
O033125,C07161,P00802,2022-01-26,1868,1368
O033126,C05842,P01869,2023-11-21,4172,359
O033127,C09359,P01587,2022-08-21,3113,-46
O033128,C09390,P00596,2024-04-26,1787,268
O033129,C07624,P00704,2023-09-14,3583,1172
O033130,C07544,P00663,2023-12-08,4545,411
O033131,C05309,P00359,2023-02-27,2224,142
O033132,C07668,P01872,2024-05-17,3565,-398
O033133,C06937,P01128,2022-10-21,969,-41
O033134,C02031,P01082,2023-06-15,2426,-98
O033135,C06540,P00459,2024-03-10,1822,581
O033136,C06843,P01607,2022-02-01,4988,1351
O033137,C09991,P00189,2024-08-27,4070,262
O033138,C06277,P00315,2022-07-27,1103,-202
O033139,C07755,P00366,2022-07-01,1591,-469
O033140,C09519,P00948,2022-09-16,2421,897
O033141,C01981,P01582,2023-07-07,4802,380
O033142,C04217,P00940,2023-04-10,4899,-497
O033143,C07408,P00097,2024-08-17,1855,635
O033144,C06091,P00877,2022-11-15,4069,-90
O033145,C06440,P00971,2024-01-23,4219,-338
O033146,C09076,P01748,2022-09-21,1873,73
O033147,C04473,P00676,2022-08-29,2882,-464
O033148,C02107,P00131,2022-01-17,1982,474
O033149,C00513,P00610,2023-06-05,585,-104
O033150,C02668,P00470,2024-05-13,3478,-439
O033151,C02019,P01497,2024-09-16,3299,667
O033152,C08763,P01951,2022-06-29,1098,839
O033153,C09090,P00500,2023-08-28,819,766
O033154,C00770,P01132,2023-02-21,196,-344
O033155,C00471,P01394,2024-05-08,4205,334
O033156,C02840,P01603,2022-02-04,2640,1452
O033157,C00483,P01076,2022-09-16,4813,-162
O033158,C03831,P01141,2022-10-27,130,1126
O033159,C02119,P01652,2024-08-29,4652,-11
O033160,C07605,P01048,2022-10-15,296,1093
O033161,C06071,P00275,2022-02-05,2581,751
O033162,C04350,P01625,2023-03-17,1572,794
O033163,C00086,P00935,2023-04-07,4194,930
O033164,C06247,P01557,2022-07-02,3088,570
O033165,C01195,P00727,2024-05-07,335,202
O033166,C03699,P01412,2022-03-09,3115,-230
O033167,C04974,P00740,2024-01-01,453,982
O033168,C03053,P00349,2024-06-20,3839,1110
O033169,C01725,P00134,2023-01-23,112,1263
O033170,C08662,P00598,2023-11-01,3714,1416
O033171,C09886,P00306,2023-06-25,1130,-472
O033172,C03918,P01495,2022-02-13,3291,-19
O033173,C07278,P01373,2022-07-21,1886,243
O033174,C01487,P00232,2022-11-22,2829,-277
O033175,C09964,P01441,2024-03-01,4586,187
O033176,C09493,P00665,2023-01-12,1432,476
O033177,C07365,P00858,2022-08-15,2659,-274
O033178,C05920,P01965,2024-02-21,2163,-275
O033179,C07873,P01824,2022-02-25,4149,27
O033180,C08217,P01653,2023-04-12,1577,1200
O033181,C06768,P01220,2023-06-08,725,489
O033182,C09757,P00064,2023-12-28,3705,1182
O033183,C00029,P00382,2023-08-24,1261,1287
O033184,C03157,P00132,2024-05-01,722,704
O033185,C04034,P01703,2022-02-04,2619,1253
O033186,C05491,P00515,2023-05-21,3657,1348
O033187,C00830,P00115,2023-02-05,4927,1050
O033188,C09961,P01611,2024-08-04,579,513
O033189,C04946,P00533,2024-04-13,4461,-124
O033190,C09815,P00552,2023-07-25,1181,1107
