TransactionID,Date,AccountID,TransactionType,Amount
T056831,2021-12-04,A004,Deposit,590
T056832,2021-05-01,A004,Withdrawal,7012
T056833,2021-04-24,A001,Withdrawal,4984
T056834,2022-08-05,A003,Deposit,591
T056835,2022-07-06,A004,Withdrawal,2145
T056836,2021-06-18,A001,Withdrawal,1601
T056837,2022-12-31,A003,Withdrawal,-392
T056838,2022-12-27,A004,Deposit,4628
T056839,2022-10-16,A004,Withdrawal,-1830
T056840,2022-03-03,A001,Withdrawal,5768
T056841,2023-12-30,A002,Deposit,-3402
T056842,2021-10-23,A004,Withdrawal,6662
T056843,2022-04-29,A004,Deposit,1565
T056844,2023-06-16,A001,Deposit,7457
T056845,2021-03-03,A003,Withdrawal,-1662
T056846,2021-01-13,A003,Deposit,603
T056847,2022-07-06,A002,Deposit,-959
T056848,2022-09-30,A004,Deposit,8102
T056849,2022-05-22,A003,Withdrawal,4007
T056850,2023-12-04,A002,Withdrawal,1744
T056851,2024-01-27,A001,Withdrawal,8227
T056852,2022-01-12,A002,Deposit,-2559
T056853,2022-07-13,A003,Withdrawal,7101
T056854,2021-10-30,A004,Withdrawal,-4340
T056855,2021-01-20,A001,Deposit,8412
T056856,2021-07-10,A001,Withdrawal,7240
T056857,2023-11-14,A004,Deposit,-2001
T056858,2023-11-29,A003,Withdrawal,5560
T056859,2022-10-13,A002,Deposit,-461
T056860,2021-03-26,A004,Deposit,3258
T056861,2021-02-01,A002,Withdrawal,-2982
T056862,2021-09-30,A001,Withdrawal,4137
T056863,2023-08-10,A004,Withdrawal,1813
T056864,2024-01-10,A001,Deposit,-2818
T056865,2022-02-08,A001,Deposit,-2631
T056866,2022-04-16,A002,Deposit,4593
T056867,2021-11-19,A004,Withdrawal,5680
T056868,2021-12-02,A003,Deposit,-1743
T056869,2021-06-17,A003,Deposit,7854
T056870,2022-03-12,A002,Deposit,-3603
T056871,2021-12-28,A001,Deposit,7219
T056872,2021-02-22,A003,Withdrawal,3564
T056873,2021-12-02,A003,Withdrawal,2758
T056874,2022-04-20,A003,Withdrawal,-2634
T056875,2023-05-22,A001,Deposit,-4817
T056876,2024-02-19,A003,Deposit,3179
T056877,2024-02-14,A004,Withdrawal,183
T056878,2023-07-23,A001,Withdrawal,5708
T056879,2021-01-17,A003,Withdrawal,5823
T056880,2023-10-07,A003,Deposit,9884
T056881,2024-03-10,A003,Withdrawal,2222
T056882,2022-12-12,A003,Withdrawal,-1772
T056883,2023-06-19,A004,Deposit,2990
T056884,2021-07-25,A001,Deposit,0
T056885,2023-12-28,A002,Deposit,-1171
T056886,2021-12-01,A001,Deposit,-4667
T056887,2022-05-25,A003,Deposit,445
T056888,2023-04-11,A002,Withdrawal,6972
T056889,2023-02-27,A002,Withdrawal,-3724
T056890,2022-01-03,A004,Deposit,758
T056891,2022-03-03,A003,Withdrawal,9191
T056892,2022-02-06,A004,Withdrawal,-2116
T056893,2021-11-14,A002,Deposit,7814
T056894,2023-05-22,A004,Withdrawal,2680
T056895,2023-02-17,A001,Deposit,3703
T056896,2022-01-05,A001,Deposit,-4692
T056897,2021-08-10,A001,Deposit,3455
T056898,2022-12-26,A001,Deposit,411
T056899,2022-02-08,A001,Withdrawal,2991
T056900,2021-03-26,A002,Withdrawal,1535
T056901,2023-09-28,A002,Deposit,3196
T056902,2022-02-01,A004,Withdrawal,-615
T056903,2023-08-20,A003,Deposit,1287
T056904,2023-01-14,A002,Deposit,-1522
T056905,2021-05-10,A001,Withdrawal,-3879
T056906,2021-11-25,A001,Deposit,-4525
T056907,2024-02-24,A002,Deposit,397
T056908,2022-06-19,A001,Deposit,5079
T056909,2022-11-03,A004,Deposit,-1561
T056910,2023-11-15,A001,Withdrawal,-1180
T056911,2022-03-27,A002,Deposit,-2836
T056912,2022-02-19,A002,Deposit,6049
T056913,2021-06-18,A002,Withdrawal,-409
T056914,2022-10-22,A002,Deposit,7066
T056915,2024-01-24,A004,Deposit,-1871
T056916,2022-09-27,A002,Withdrawal,5151
T056917,2021-08-28,A004,Withdrawal,3909
T056918,2024-01-18,A001,Deposit,-85
T056919,2021-05-13,A003,Withdrawal,1705
T056920,2021-07-11,A004,Deposit,3394
T056921,2023-01-01,A001,Deposit,-3050
T056922,2022-12-20,A002,Withdrawal,9056
T056923,2021-05-30,A001,Deposit,5442
T056924,2023-08-05,A002,Withdrawal,312
T056925,2023-05-06,A003,Deposit,-2024
T056926,2022-03-18,A002,Withdrawal,9541
T056927,2021-07-13,A002,Withdrawal,-3403
T056928,2022-04-15,A002,Withdrawal,-2059
T056929,2023-07-23,A001,Deposit,2494
T056930,2022-01-30,A003,Deposit,-1054
T056931,2021-03-09,A001,Deposit,-3645
T056932,2022-08-11,A004,Deposit,9241
T056933,2021-04-02,A002,Deposit,-3273
T056934,2022-07-07,A003,Deposit,5525
T056935,2024-01-30,A002,Deposit,3854
T056936,2021-04-24,A002,Withdrawal,7226
T056937,2021-12-01,A003,Withdrawal,9422
T056938,2021-11-05,A004,Withdrawal,-4965
T056939,2023-08-19,A004,Withdrawal,-4204
T056940,2023-11-21,A002,Deposit,6269
T056941,2024-01-10,A001,Deposit,-4763
T056942,2021-10-20,A003,Withdrawal,3981
T056943,2022-02-26,A001,Deposit,-1800
T056944,2021-12-22,A003,Deposit,2202
T056945,2023-10-23,A001,Withdrawal,-4355
T056946,2022-04-04,A004,Withdrawal,6197
T056947,2023-08-20,A001,Withdrawal,460
T056948,2021-02-05,A003,Withdrawal,-1661
T056949,2023-08-07,A002,Deposit,6257
T056950,2022-08-17,A003,Withdrawal,3842
T056951,2023-03-04,A001,Withdrawal,6906
T056952,2021-09-15,A001,Deposit,-3071
T056953,2022-05-20,A004,Withdrawal,-4299
T056954,2022-06-01,A003,Withdrawal,-3557
T056955,2021-01-30,A003,Withdrawal,-2338
T056956,2021-07-01,A004,Deposit,-2531
T056957,2022-10-17,A001,Withdrawal,6921
T056958,2022-05-30,A001,Withdrawal,-4623
T056959,2024-02-08,A003,Deposit,-2047
T056960,2024-02-22,A004,Deposit,907
T056961,2021-01-14,A001,Withdrawal,352
T056962,2023-10-02,A004,Deposit,8912
T056963,2021-07-12,A003,Withdrawal,-3794
T056964,2023-09-10,A004,Deposit,-4015
T056965,2023-04-03,A002,Withdrawal,6298
T056966,2023-03-12,A002,Deposit,-4692
T056967,2022-03-03,A003,Deposit,4432
T056968,2022-08-17,A002,Deposit,-4787
T056969,2022-12-08,A003,Withdrawal,3595
T056970,2023-04-23,A003,Withdrawal,4283
T056971,2021-03-03,A004,Withdrawal,4295
T056972,2021-06-24,A004,Withdrawal,8719
T056973,2023-03-18,A004,Withdrawal,-4786
T056974,2022-07-20,A001,Withdrawal,4431
T056975,2022-09-17,A004,Deposit,-3562
T056976,2021-08-29,A001,Deposit,7338
T056977,2021-12-28,A002,Deposit,-3991
T056978,2022-07-12,A002,Deposit,1376
T056979,2023-01-08,A001,Deposit,4160
T056980,2022-10-24,A001,Withdrawal,5308
T056981,2023-05-10,A001,Withdrawal,-4197
T056982,2022-07-06,A003,Withdrawal,-2724
T056983,2021-05-28,A002,Deposit,7059
T056984,2021-05-07,A001,Withdrawal,14
T056985,2023-08-11,A004,Deposit,5103
T056986,2021-07-29,A002,Withdrawal,5481
T056987,2023-07-21,A001,Withdrawal,7498
T056988,2022-11-02,A002,Withdrawal,1918
T056989,2021-10-13,A004,Deposit,9177
T056990,2022-07-23,A002,Deposit,210
T056991,2024-04-09,A003,Withdrawal,5817
T056992,2024-01-17,A002,Deposit,-3418
T056993,2024-02-05,A003,Deposit,418
T056994,2021-11-24,A002,Withdrawal,8539
T056995,2021-08-07,A004,Deposit,8895
T056996,2023-03-24,A003,Deposit,-3563
T056997,2022-07-07,A002,Withdrawal,8313
T056998,2021-11-20,A004,Withdrawal,-687
T056999,2023-11-21,A003,Deposit,468
T057000,2021-07-30,A002,Deposit,-4451
T057001,2022-07-05,A004,Withdrawal,-4212
T057002,2023-11-25,A003,Deposit,-429
T057003,2024-02-21,A003,Deposit,9422
T057004,2024-02-29,A003,Deposit,3435
T057005,2022-11-24,A004,Deposit,636
T057006,2021-05-14,A002,Deposit,4066
T057007,2021-09-26,A004,Deposit,2815
T057008,2021-03-18,A001,Withdrawal,7244
T057009,2022-09-21,A003,Deposit,2221
T057010,2023-09-28,A003,Deposit,9382
T057011,2021-04-04,A004,Withdrawal,-3463
T057012,2021-04-08,A001,Deposit,-3784
T057013,2023-11-23,A003,Withdrawal,-2962
T057014,2023-01-16,A003,Deposit,8622
T057015,2022-06-01,A004,Withdrawal,7401
T057016,2024-03-05,A002,Withdrawal,-3300
T057017,2021-10-28,A001,Deposit,-421
T057018,2021-12-04,A002,Deposit,-3311
T057019,2022-11-01,A003,Deposit,2093
T057020,2021-02-10,A001,Withdrawal,-4251
T057021,2022-11-08,A002,Withdrawal,6875
T057022,2023-04-13,A002,Deposit,-1772
T057023,2022-12-26,A001,Deposit,9089
T057024,2022-11-26,A002,Withdrawal,4565
T057025,2022-05-04,A003,Withdrawal,-3882
T057026,2023-07-08,A002,Deposit,4846
T057027,2022-11-23,A002,Withdrawal,3995
T057028,2022-06-18,A003,Withdrawal,7220
T057029,2022-09-06,A002,Deposit,1841
T057030,2021-12-28,A002,Withdrawal,-2056
T057031,2023-06-23,A001,Deposit,-1213
T057032,2021-12-08,A002,Withdrawal,-2185
T057033,2021-03-23,A004,Withdrawal,-581
T057034,2022-08-06,A002,Withdrawal,2687
T057035,2023-08-29,A004,Withdrawal,-3843
T057036,2022-09-15,A002,Deposit,7567
T057037,2022-04-07,A004,Withdrawal,-2687
T057038,2023-05-22,A002,Withdrawal,8685
T057039,2021-05-04,A003,Withdrawal,-2098
T057040,2021-09-21,A004,Deposit,4950
T057041,2022-08-28,A001,Deposit,1427
T057042,2023-05-28,A001,Withdrawal,4349
T057043,2022-11-21,A003,Withdrawal,3791
T057044,2021-06-15,A001,Deposit,7226
T057045,2022-04-01,A003,Withdrawal,6028
T057046,2022-01-13,A003,Withdrawal,-1691
T057047,2022-05-24,A002,Withdrawal,7108
T057048,2023-07-10,A003,Withdrawal,1084
T057049,2022-06-27,A002,Deposit,1899
T057050,2022-12-06,A003,Deposit,-2182
T057051,2022-07-14,A003,Withdrawal,2051
T057052,2023-04-12,A003,Deposit,321
T057053,2023-04-27,A004,Deposit,-3110
T057054,2023-07-17,A002,Deposit,-2651
T057055,2022-10-30,A001,Deposit,5851
T057056,2023-10-01,A001,Withdrawal,-1997
T057057,2021-07-14,A004,Withdrawal,-2383
T057058,2023-07-07,A001,Deposit,-3191
T057059,2022-12-09,A004,Deposit,9811
T057060,2023-09-27,A002,Deposit,1226
T057061,2023-05-01,A001,Deposit,-890
T057062,2022-08-28,A002,Withdrawal,1331
T057063,2023-10-21,A001,Deposit,7991
T057064,2021-09-01,A001,Deposit,1608
T057065,2023-01-24,A002,Withdrawal,1034
T057066,2022-10-25,A002,Deposit,-152
T057067,2024-02-29,A001,Deposit,-2613
T057068,2023-07-23,A003,Deposit,9016
T057069,2022-06-18,A003,Withdrawal,-644
T057070,2022-11-12,A001,Withdrawal,909
T057071,2021-11-15,A002,Deposit,512
T057072,2022-11-25,A004,Deposit,7950
T057073,2021-10-09,A001,Withdrawal,-4178
T057074,2023-07-10,A002,Withdrawal,-4294
T057075,2022-09-23,A002,Deposit,6194
T057076,2022-02-07,A003,Deposit,7212
T057077,2024-01-20,A003,Withdrawal,1993
T057078,2022-04-08,A003,Deposit,-2000
T057079,2022-07-02,A001,Deposit,3542
T057080,2021-11-14,A002,Deposit,225
T057081,2021-10-02,A004,Withdrawal,-1454
T057082,2022-03-23,A001,Withdrawal,2256
T057083,2021-04-18,A004,Withdrawal,2517
T057084,2022-08-01,A003,Deposit,-476
T057085,2021-12-26,A004,Withdrawal,3833
T057086,2022-08-22,A004,Deposit,3157
T057087,2024-02-17,A003,Deposit,-1050
T057088,2022-02-27,A004,Withdrawal,-2119
T057089,2022-04-18,A001,Deposit,6536
T057090,2023-08-07,A004,Withdrawal,4896
T057091,2022-04-23,A004,Withdrawal,6118
T057092,2021-12-21,A002,Deposit,3380
T057093,2024-03-09,A001,Withdrawal,9622
T057094,2021-07-30,A003,Withdrawal,4325
T057095,2022-03-09,A001,Withdrawal,4776
T057096,2023-06-11,A001,Withdrawal,-4013
T057097,2022-02-28,A004,Withdrawal,-656
T057098,2022-12-07,A001,Withdrawal,-3208
T057099,2023-10-29,A002,Deposit,-4694
T057100,2022-12-15,A001,Withdrawal,9106
T057101,2022-07-26,A004,Withdrawal,4301
T057102,2022-07-11,A001,Deposit,-4102
T057103,2024-03-15,A002,Deposit,-4292
T057104,2021-11-11,A001,Deposit,-1484
T057105,2021-04-19,A003,Withdrawal,2699
T057106,2021-10-10,A001,Deposit,6715
T057107,2023-02-09,A001,Deposit,3014
T057108,2022-05-11,A001,Deposit,1530
T057109,2022-08-27,A002,Withdrawal,2576
T057110,2023-04-01,A003,Deposit,-2383
T057111,2021-12-16,A004,Withdrawal,5904
T057112,2023-12-20,A004,Deposit,9856
T057113,2021-05-13,A003,Withdrawal,5366
T057114,2021-01-24,A004,Withdrawal,5076
T057115,2021-05-29,A004,Withdrawal,-2008
T057116,2023-10-04,A001,Withdrawal,7372
T057117,2021-12-04,A001,Deposit,-3652
T057118,2022-05-13,A004,Withdrawal,-2348
T057119,2021-04-10,A003,Withdrawal,-1697
T057120,2022-01-30,A003,Deposit,-1361
T057121,2023-02-24,A003,Deposit,-2916
T057122,2022-08-31,A001,Withdrawal,1925
T057123,2022-09-27,A004,Deposit,-270
T057124,2023-06-30,A004,Deposit,9301
T057125,2023-09-23,A004,Deposit,4465
T057126,2021-07-25,A002,Deposit,5048
T057127,2022-05-15,A001,Deposit,7319
T057128,2023-02-10,A004,Withdrawal,1393
T057129,2022-11-27,A003,Withdrawal,3172
T057130,2021-05-13,A003,Withdrawal,807
T057131,2021-02-27,A003,Deposit,7256
T057132,2022-04-21,A001,Withdrawal,-2053
T057133,2022-05-22,A002,Withdrawal,2336
T057134,2022-03-24,A004,Withdrawal,4276
T057135,2021-05-19,A003,Withdrawal,1489
T057136,2021-10-20,A002,Deposit,2640
T057137,2023-07-05,A003,Deposit,4726
T057138,2022-01-02,A002,Withdrawal,-1557
T057139,2021-01-31,A004,Deposit,8160
T057140,2023-12-22,A003,Withdrawal,3133
T057141,2021-10-11,A003,Deposit,9957
T057142,2023-07-20,A002,Withdrawal,1630
T057143,2023-11-28,A002,Withdrawal,-3953
T057144,2023-05-17,A004,Withdrawal,2073
T057145,2023-07-25,A003,Deposit,9242
T057146,2024-01-19,A001,Withdrawal,-2929
T057147,2023-01-21,A004,Deposit,8531
T057148,2021-06-25,A004,Withdrawal,-3690
T057149,2023-02-05,A004,Deposit,-1491
T057150,2023-09-09,A002,Deposit,-2136
T057151,2024-03-31,A003,Deposit,-1943
T057152,2023-05-22,A003,Deposit,6386
T057153,2022-06-22,A002,Deposit,-4032
T057154,2021-02-16,A003,Deposit,-4909
T057155,2024-03-18,A004,Withdrawal,-261
T057156,2022-03-18,A002,Deposit,4139
T057157,2022-09-01,A004,Withdrawal,-1753
T057158,2021-01-02,A002,Deposit,-1898
T057159,2021-01-10,A004,Deposit,-4515
T057160,2021-08-21,A003,Deposit,-1028
T057161,2021-01-16,A004,Withdrawal,0
T057162,2021-03-11,A003,Deposit,2690
T057163,2022-03-30,A001,Deposit,848
T057164,2022-03-10,A003,Withdrawal,-1399
T057165,2021-08-01,A004,Deposit,8691
T057166,2021-10-03,A001,Withdrawal,-3561
T057167,2023-01-28,A002,Withdrawal,8709
T057168,2022-03-11,A004,Withdrawal,-4753
T057169,2021-04-11,A004,Withdrawal,1051
T057170,2022-05-08,A001,Withdrawal,1504
T057171,2023-09-14,A001,Withdrawal,-4685
T057172,2021-02-09,A002,Deposit,3974
T057173,2024-04-02,A001,Deposit,1279
T057174,2021-01-24,A003,Deposit,3061
T057175,2024-02-17,A001,Withdrawal,5658
T057176,2022-09-21,A004,Withdrawal,1076
T057177,2023-12-11,A004,Withdrawal,4779
T057178,2023-03-04,A001,Deposit,-3436
T057179,2022-11-27,A002,Withdrawal,-4210
T057180,2023-05-16,A003,Withdrawal,5612
T057181,2022-08-21,A002,Withdrawal,9026
T057182,2021-08-17,A003,Withdrawal,844
T057183,2021-12-18,A001,Deposit,2743
T057184,2021-11-25,A001,Withdrawal,-4741
T057185,2021-12-01,A002,Withdrawal,6352
T057186,2023-06-18,A002,Withdrawal,287
T057187,2024-01-13,A003,Deposit,1766
T057188,2022-01-26,A002,Withdrawal,2662
T057189,2022-10-21,A004,Withdrawal,2151
T057190,2022-07-16,A001,Withdrawal,1415
T057191,2022-10-30,A003,Withdrawal,9494
T057192,2021-02-18,A002,Withdrawal,2976
T057193,2023-12-07,A001,Withdrawal,-397
T057194,2022-12-31,A002,Withdrawal,5102
T057195,2021-10-23,A003,Withdrawal,9226
T057196,2021-06-12,A001,Deposit,-1370
T057197,2023-05-26,A004,Withdrawal,1542
T057198,2022-09-08,A003,Withdrawal,2974
T057199,2021-03-13,A001,Deposit,9535
T057200,2022-02-04,A001,Withdrawal,5219
T057201,2021-02-22,A003,Deposit,-3108
T057202,2023-09-16,A002,Withdrawal,-1839
T057203,2021-11-04,A004,Withdrawal,9444
T057204,2022-11-17,A003,Deposit,9792
T057205,2022-11-14,A001,Withdrawal,8014
T057206,2022-12-11,A002,Withdrawal,260
T057207,2021-09-28,A003,Deposit,7635
T057208,2021-10-26,A002,Deposit,5043
T057209,2024-04-14,A001,Deposit,-1246
T057210,2023-09-26,A001,Deposit,7732
T057211,2022-01-29,A004,Withdrawal,8843
T057212,2021-11-10,A004,Deposit,-1450
T057213,2024-03-27,A004,Deposit,7072
T057214,2022-11-25,A003,Withdrawal,-3862
T057215,2022-02-28,A001,Withdrawal,5476
T057216,2022-06-02,A002,Deposit,7202
T057217,2022-10-06,A001,Deposit,1619
T057218,2022-01-24,A003,Withdrawal,1074
T057219,2021-11-16,A001,Deposit,60
T057220,2022-11-12,A004,Deposit,5116
T057221,2023-11-28,A004,Deposit,-4459
T057222,2021-08-17,A002,Withdrawal,7464
T057223,2023-07-17,A004,Deposit,-3599
T057224,2023-03-08,A004,Withdrawal,7838
T057225,2021-01-25,A003,Withdrawal,1223
T057226,2021-11-16,A003,Deposit,-4078
T057227,2021-08-02,A002,Deposit,337
T057228,2021-11-12,A002,Deposit,6303
T057229,2024-03-31,A002,Withdrawal,-1578
T057230,2022-06-13,A001,Withdrawal,-2519
T057231,2021-10-08,A001,Withdrawal,-4938
T057232,2021-01-03,A002,Deposit,-3320
T057233,2022-03-11,A002,Deposit,7292
T057234,2022-05-06,A001,Deposit,-62
T057235,2021-02-21,A004,Deposit,622
T057236,2023-02-16,A004,Deposit,479
T057237,2023-08-02,A002,Withdrawal,6082
T057238,2022-11-11,A002,Deposit,-2243
T057239,2023-05-08,A002,Deposit,9109
T057240,2022-09-29,A004,Deposit,-345
T057241,2022-05-06,A002,Deposit,6236
T057242,2022-11-18,A004,Withdrawal,-2416
T057243,2024-02-12,A002,Deposit,1215
T057244,2024-01-19,A001,Withdrawal,448
T057245,2024-02-10,A001,Withdrawal,-4675
T057246,2024-03-23,A004,Withdrawal,8540
T057247,2023-12-15,A002,Withdrawal,-1652
T057248,2022-05-06,A002,Deposit,106
T057249,2022-04-14,A004,Deposit,4762
T057250,2023-07-11,A001,Withdrawal,-2582
T057251,2023-04-12,A004,Withdrawal,-2626
T057252,2021-04-25,A002,Withdrawal,6413
T057253,2022-09-27,A003,Withdrawal,5975
T057254,2022-08-04,A002,Deposit,8723
T057255,2021-05-22,A004,Withdrawal,6260
T057256,2021-03-20,A004,Deposit,2105
T057257,2023-07-23,A004,Deposit,-3796
T057258,2022-01-25,A001,Withdrawal,3738
T057259,2023-02-01,A004,Deposit,535
T057260,2021-04-27,A002,Withdrawal,4783
T057261,2021-07-10,A003,Deposit,6247
T057262,2023-08-22,A001,Deposit,-2289
T057263,2023-08-06,A004,Deposit,-4000
T057264,2023-09-08,A003,Withdrawal,5778
T057265,2023-10-16,A004,Deposit,6739
T057266,2024-03-02,A001,Withdrawal,437
T057267,2023-03-12,A004,Withdrawal,-3639
T057268,2023-08-14,A003,Deposit,-625
T057269,2022-06-04,A003,Withdrawal,3757
T057270,2021-04-13,A002,Withdrawal,8338
T057271,2022-01-05,A002,Withdrawal,7139
T057272,2021-10-20,A001,Withdrawal,-3841
T057273,2022-09-03,A003,Deposit,9713
T057274,2021-05-01,A001,Withdrawal,9539
T057275,2023-05-01,A003,Withdrawal,-2013
T057276,2023-06-02,A001,Withdrawal,-3548
T057277,2022-07-26,A003,Deposit,-3036
T057278,2022-05-15,A004,Withdrawal,2475
T057279,2023-04-04,A004,Deposit,3061
T057280,2022-06-04,A004,Deposit,5612
T057281,2022-12-24,A004,Deposit,137
T057282,2023-12-21,A004,Withdrawal,-42
T057283,2022-02-06,A001,Withdrawal,-4018
T057284,2023-06-26,A001,Deposit,1063
T057285,2022-07-29,A004,Withdrawal,4204
T057286,2021-02-04,A003,Withdrawal,-4108
T057287,2021-07-05,A002,Deposit,-497
T057288,2024-02-26,A002,Withdrawal,-4553
T057289,2024-03-05,A002,Withdrawal,-4036
T057290,2022-04-21,A003,Withdrawal,-1575
T057291,2022-05-05,A002,Withdrawal,-2718
T057292,2021-04-26,A003,Withdrawal,2518
T057293,2022-03-01,A004,Withdrawal,521
T057294,2023-11-22,A004,Withdrawal,-3143
T057295,2023-04-23,A004,Withdrawal,4112
T057296,2022-02-19,A003,Deposit,558
T057297,2023-04-04,A002,Withdrawal,-3139
T057298,2024-03-12,A004,Withdrawal,-4724
T057299,2021-10-16,A001,Withdrawal,-1805
T057300,2023-02-07,A002,Deposit,17
T057301,2023-06-12,A001,Deposit,-108
T057302,2021-11-04,A003,Withdrawal,-1495
T057303,2022-06-20,A003,Withdrawal,8447
T057304,2023-03-24,A004,Withdrawal,3490
T057305,2024-04-13,A001,Deposit,-1767
T057306,2022-12-23,A002,Withdrawal,9524
T057307,2022-08-24,A002,Deposit,7894
T057308,2021-03-06,A003,Deposit,-2285
T057309,2022-10-26,A004,Withdrawal,9295
T057310,2023-11-24,A003,Withdrawal,8787
T057311,2021-07-13,A003,Withdrawal,-4168
T057312,2023-12-11,A002,Withdrawal,-3671
T057313,2022-10-09,A004,Deposit,6988
T057314,2021-12-22,A001,Withdrawal,-4831
T057315,2022-08-17,A001,Deposit,-3924
T057316,2021-09-21,A003,Deposit,8224
T057317,2021-08-08,A003,Withdrawal,-4901
T057318,2023-10-06,A004,Deposit,8804
T057319,2022-05-07,A004,Withdrawal,5112
T057320,2021-10-12,A001,Withdrawal,-3102
T057321,2022-04-09,A004,Withdrawal,2106
T057322,2022-07-09,A002,Withdrawal,7318
T057323,2023-10-31,A004,Deposit,2743
T057324,2023-11-12,A001,Withdrawal,7683
T057325,2021-10-08,A004,Withdrawal,-534
T057326,2021-09-13,A001,Withdrawal,8312
T057327,2023-01-12,A003,Deposit,5312
T057328,2022-08-20,A002,Withdrawal,-803
T057329,2021-12-27,A004,Deposit,4959
T057330,2023-04-15,A002,Deposit,2335
T057331,2022-07-20,A003,Deposit,6213
T057332,2021-02-19,A002,Deposit,7185
T057333,2021-06-27,A004,Deposit,7619
T057334,2022-01-21,A001,Deposit,154
T057335,2023-01-15,A004,Withdrawal,2405
T057336,2021-01-26,A002,Withdrawal,3932
T057337,2023-08-02,A002,Deposit,9608
T057338,2023-12-27,A003,Withdrawal,4975
T057339,2022-10-24,A002,Withdrawal,-2837
T057340,2022-03-09,A003,Withdrawal,4906
T057341,2021-01-07,A003,Withdrawal,7499
T057342,2022-12-19,A004,Withdrawal,-1994
T057343,2022-10-21,A003,Withdrawal,8595
T057344,2022-01-22,A001,Deposit,-1991
T057345,2021-12-22,A001,Withdrawal,-1141
T057346,2023-02-27,A003,Deposit,3963
T057347,2021-04-21,A003,Withdrawal,3599
T057348,2023-11-28,A002,Deposit,811
T057349,2021-08-23,A003,Deposit,2568
T057350,2022-06-19,A001,Withdrawal,5170
T057351,2021-08-03,A002,Withdrawal,-4521
T057352,2023-05-23,A002,Deposit,-89
T057353,2021-06-11,A001,Deposit,-1283
T057354,2023-02-24,A004,Deposit,185
T057355,2023-04-24,A002,Deposit,-4200
T057356,2021-05-31,A002,Deposit,-2897
T057357,2022-12-27,A003,Deposit,6533
T057358,2021-10-16,A002,Withdrawal,4048
T057359,2024-03-19,A001,Withdrawal,8749
T057360,2022-07-10,A002,Withdrawal,7488
T057361,2021-10-29,A003,Deposit,4905
T057362,2023-05-02,A003,Withdrawal,-4850
T057363,2023-05-19,A003,Deposit,-217
T057364,2024-03-28,A003,Deposit,1171
T057365,2024-02-08,A002,Deposit,3118
T057366,2022-11-23,A004,Deposit,6326
T057367,2023-06-28,A004,Withdrawal,4125
T057368,2022-05-31,A003,Deposit,-3520
T057369,2022-06-07,A002,Deposit,-615
T057370,2022-11-10,A002,Withdrawal,697
T057371,2021-02-03,A003,Deposit,6702
T057372,2021-11-19,A004,Deposit,-1205
T057373,2024-03-23,A004,Withdrawal,2149
T057374,2022-09-22,A004,Deposit,8331
T057375,2022-09-26,A004,Withdrawal,1367
T057376,2021-07-14,A001,Deposit,3674
T057377,2021-09-25,A002,Withdrawal,757
T057378,2022-01-29,A001,Deposit,-12
T057379,2024-02-02,A004,Withdrawal,9364
T057380,2024-01-30,A003,Deposit,7419
T057381,2023-09-20,A001,Deposit,-3518
T057382,2023-09-18,A001,Deposit,-73
T057383,2022-01-09,A003,Deposit,8879
T057384,2023-10-04,A001,Deposit,7927
T057385,2023-03-03,A001,Deposit,2205
T057386,2023-09-05,A003,Deposit,634
T057387,2021-02-02,A001,Withdrawal,-4217
T057388,2023-07-21,A002,Deposit,5562
T057389,2021-04-24,A001,Deposit,8009
T057390,2022-07-21,A003,Deposit,2216
T057391,2022-01-22,A003,Deposit,436
